name,date,hour,count
south-park-nb-2017,2017-08-30,22,6
south-park-nb-2017,2017-08-30,23,0
south-park-nb-2017,2017-08-31,0,2
south-park-nb-2017,2017-08-31,1,1
south-park-nb-2017,2017-08-31,2,0
south-park-nb-2017,2017-08-31,3,0
south-park-nb-2017,2017-08-31,4,0
south-park-nb-2017,2017-08-31,5,0
south-park-nb-2017,2017-08-31,6,2
south-park-nb-2017,2017-08-31,7,2
south-park-nb-2017,2017-08-31,8,2
south-park-nb-2017,2017-08-31,9,2
south-park-nb-2017,2017-08-31,10,8
south-park-nb-2017,2017-08-31,11,6
south-park-nb-2017,2017-08-31,12,7
south-park-nb-2017,2017-08-31,13,17
south-park-nb-2017,2017-08-31,14,14
south-park-nb-2017,2017-08-31,15,14
south-park-nb-2017,2017-08-31,16,28
south-park-nb-2017,2017-08-31,17,35
south-park-nb-2017,2017-08-31,18,14
south-park-nb-2017,2017-08-31,19,18
south-park-nb-2017,2017-08-31,20,10
south-park-nb-2017,2017-08-31,21,12
south-park-nb-2017,2017-08-31,22,7
south-park-nb-2017,2017-08-31,23,4
south-park-nb-2017,2017-09-01,0,2
south-park-nb-2017,2017-09-01,1,1
south-park-nb-2017,2017-09-01,2,1
south-park-nb-2017,2017-09-01,3,2
south-park-nb-2017,2017-09-01,4,0
south-park-nb-2017,2017-09-01,5,1
south-park-nb-2017,2017-09-01,6,3
south-park-nb-2017,2017-09-01,7,1
south-park-nb-2017,2017-09-01,8,3
south-park-nb-2017,2017-09-01,9,6
south-park-nb-2017,2017-09-01,10,7
south-park-nb-2017,2017-09-01,11,8
south-park-nb-2017,2017-09-01,12,8
south-park-nb-2017,2017-09-01,13,13
south-park-nb-2017,2017-09-01,14,7
south-park-nb-2017,2017-09-01,15,24
south-park-nb-2017,2017-09-01,16,27
south-park-nb-2017,2017-09-01,17,22
south-park-nb-2017,2017-09-01,18,14
south-park-nb-2017,2017-09-01,19,11
south-park-nb-2017,2017-09-01,20,9
south-park-nb-2017,2017-09-01,21,8
south-park-nb-2017,2017-09-01,22,2
south-park-nb-2017,2017-09-01,23,0
south-park-nb-2017,2017-09-02,0,0
south-park-nb-2017,2017-09-02,1,0
south-park-nb-2017,2017-09-02,2,0
south-park-nb-2017,2017-09-02,3,0
south-park-nb-2017,2017-09-02,4,0
south-park-nb-2017,2017-09-02,5,0
south-park-nb-2017,2017-09-02,6,0
south-park-nb-2017,2017-09-02,7,0
south-park-nb-2017,2017-09-02,8,1
south-park-nb-2017,2017-09-02,9,1
