name,date,hour,count
vernon-nb,2020-12-22,9,3
vernon-sb,2020-12-22,9,3
vernon-nb,2020-12-23,0,0
vernon-sb,2020-12-23,0,0
vernon-nb,2020-12-23,1,0
vernon-sb,2020-12-23,1,0
vernon-sb,2020-12-23,10,0
vernon-nb,2020-12-23,10,1
vernon-sb,2020-12-23,11,2
vernon-nb,2020-12-23,11,4
vernon-nb,2020-12-23,12,1
vernon-sb,2020-12-23,12,2
vernon-sb,2020-12-23,13,2
vernon-nb,2020-12-23,13,3
vernon-nb,2020-12-23,14,3
vernon-sb,2020-12-23,14,4
vernon-sb,2020-12-23,15,2
vernon-nb,2020-12-23,15,6
vernon-sb,2020-12-23,16,2
vernon-nb,2020-12-23,16,6
vernon-nb,2020-12-23,17,2
vernon-sb,2020-12-23,17,3
vernon-sb,2020-12-23,18,1
vernon-nb,2020-12-23,18,2
vernon-nb,2020-12-23,19,1
vernon-sb,2020-12-23,19,1
vernon-sb,2020-12-23,2,0
vernon-nb,2020-12-23,2,1
vernon-nb,2020-12-23,20,0
vernon-sb,2020-12-23,20,0
vernon-sb,2020-12-23,21,0
vernon-nb,2020-12-23,21,2
vernon-nb,2020-12-23,22,0
vernon-sb,2020-12-23,22,0
vernon-sb,2020-12-23,23,0
vernon-nb,2020-12-23,23,2
vernon-nb,2020-12-23,3,0
vernon-sb,2020-12-23,3,0
vernon-nb,2020-12-23,4,0
vernon-sb,2020-12-23,4,0
vernon-nb,2020-12-23,5,0
vernon-sb,2020-12-23,5,1
vernon-sb,2020-12-23,6,0
vernon-nb,2020-12-23,6,3
vernon-nb,2020-12-23,7,0
vernon-sb,2020-12-23,7,3
vernon-sb,2020-12-23,8,0
vernon-nb,2020-12-23,8,1
vernon-nb,2020-12-23,9,2
vernon-sb,2020-12-23,9,4
vernon-nb,2020-12-24,0,0
vernon-sb,2020-12-24,0,0
vernon-nb,2020-12-24,1,0
vernon-sb,2020-12-24,1,0
vernon-nb,2020-12-24,10,1
vernon-sb,2020-12-24,10,2
vernon-sb,2020-12-24,11,4
vernon-nb,2020-12-24,11,9
vernon-sb,2020-12-24,12,3
vernon-nb,2020-12-24,12,8
vernon-sb,2020-12-24,13,3
vernon-nb,2020-12-24,13,4
vernon-nb,2020-12-24,14,7
vernon-sb,2020-12-24,14,9
vernon-nb,2020-12-24,15,6
vernon-sb,2020-12-24,15,8
vernon-nb,2020-12-24,16,5
vernon-sb,2020-12-24,16,7
vernon-nb,2020-12-24,17,0
vernon-sb,2020-12-24,17,4
vernon-nb,2020-12-24,18,1
vernon-sb,2020-12-24,18,2
vernon-sb,2020-12-24,19,1
vernon-nb,2020-12-24,19,2
vernon-nb,2020-12-24,2,0
vernon-sb,2020-12-24,2,0
vernon-nb,2020-12-24,20,0
vernon-sb,2020-12-24,20,0
vernon-nb,2020-12-24,21,0
vernon-sb,2020-12-24,21,0
vernon-nb,2020-12-24,22,1
vernon-sb,2020-12-24,22,1
vernon-nb,2020-12-24,23,0
vernon-sb,2020-12-24,23,1
vernon-nb,2020-12-24,3,0
vernon-sb,2020-12-24,3,0
vernon-nb,2020-12-24,4,0
vernon-sb,2020-12-24,4,0
vernon-nb,2020-12-24,5,0
vernon-sb,2020-12-24,5,1
vernon-sb,2020-12-24,6,0
vernon-nb,2020-12-24,6,1
vernon-nb,2020-12-24,7,0
vernon-sb,2020-12-24,7,2
vernon-nb,2020-12-24,8,0
vernon-sb,2020-12-24,8,1
vernon-sb,2020-12-24,9,0
