name,date,hour,count
south-park-sb-2017,2017-10-06,20,3
south-park-sb-2017,2017-10-06,21,1
south-park-sb-2017,2017-10-06,22,1
south-park-sb-2017,2017-10-06,23,0
south-park-sb-2017,2017-10-07,0,0
south-park-sb-2017,2017-10-07,1,1
south-park-sb-2017,2017-10-07,2,1
south-park-sb-2017,2017-10-07,3,0
south-park-sb-2017,2017-10-07,4,0
south-park-sb-2017,2017-10-07,5,1
south-park-sb-2017,2017-10-07,6,0
south-park-sb-2017,2017-10-07,7,0
south-park-sb-2017,2017-10-07,8,0
south-park-sb-2017,2017-10-07,9,1
south-park-sb-2017,2017-10-07,10,1
south-park-sb-2017,2017-10-07,11,0
south-park-sb-2017,2017-10-07,12,0
south-park-sb-2017,2017-10-07,13,0
south-park-sb-2017,2017-10-07,14,0
south-park-sb-2017,2017-10-07,15,1
south-park-sb-2017,2017-10-07,16,1
south-park-sb-2017,2017-10-07,17,2
south-park-sb-2017,2017-10-07,18,1
south-park-sb-2017,2017-10-07,19,2
south-park-sb-2017,2017-10-07,20,1
south-park-sb-2017,2017-10-07,21,1
south-park-sb-2017,2017-10-07,22,0
south-park-sb-2017,2017-10-07,23,0
south-park-sb-2017,2017-10-08,0,0
south-park-sb-2017,2017-10-08,1,0
south-park-sb-2017,2017-10-08,2,0
south-park-sb-2017,2017-10-08,3,0
south-park-sb-2017,2017-10-08,4,0
south-park-sb-2017,2017-10-08,5,0
south-park-sb-2017,2017-10-08,6,0
south-park-sb-2017,2017-10-08,7,0
south-park-sb-2017,2017-10-08,8,0
south-park-sb-2017,2017-10-08,9,0
south-park-sb-2017,2017-10-08,10,0
south-park-sb-2017,2017-10-08,11,1
south-park-sb-2017,2017-10-08,12,0
south-park-sb-2017,2017-10-08,13,0
south-park-sb-2017,2017-10-08,14,0
south-park-sb-2017,2017-10-08,15,2
south-park-sb-2017,2017-10-08,16,1
south-park-sb-2017,2017-10-08,17,1
south-park-sb-2017,2017-10-08,18,1
south-park-sb-2017,2017-10-08,19,0
south-park-sb-2017,2017-10-08,20,0
south-park-sb-2017,2017-10-08,21,1
south-park-sb-2017,2017-10-08,22,0
south-park-sb-2017,2017-10-08,23,0
south-park-sb-2017,2017-10-09,0,0
south-park-sb-2017,2017-10-09,1,0
south-park-sb-2017,2017-10-09,2,0
south-park-sb-2017,2017-10-09,3,1
south-park-sb-2017,2017-10-09,4,0
south-park-sb-2017,2017-10-09,5,0
south-park-sb-2017,2017-10-09,6,0
south-park-sb-2017,2017-10-09,7,0
south-park-sb-2017,2017-10-09,8,1
south-park-sb-2017,2017-10-09,9,0
south-park-sb-2017,2017-10-09,10,1
south-park-sb-2017,2017-10-09,11,2
south-park-sb-2017,2017-10-09,12,3
south-park-sb-2017,2017-10-09,13,1
south-park-sb-2017,2017-10-09,14,0
south-park-sb-2017,2017-10-09,15,0
south-park-sb-2017,2017-10-09,16,2
south-park-sb-2017,2017-10-09,17,3
south-park-sb-2017,2017-10-09,18,2
south-park-sb-2017,2017-10-09,19,1
south-park-sb-2017,2017-10-09,20,0
south-park-sb-2017,2017-10-09,21,0
south-park-sb-2017,2017-10-09,22,1
south-park-sb-2017,2017-10-09,23,0
south-park-sb-2017,2017-10-10,0,0
south-park-sb-2017,2017-10-10,1,0
south-park-sb-2017,2017-10-10,2,0
south-park-sb-2017,2017-10-10,3,0
south-park-sb-2017,2017-10-10,4,0
south-park-sb-2017,2017-10-10,5,1
south-park-sb-2017,2017-10-10,6,1
south-park-sb-2017,2017-10-10,7,1
south-park-sb-2017,2017-10-10,8,1
south-park-sb-2017,2017-10-10,9,0
south-park-sb-2017,2017-10-10,10,1
south-park-sb-2017,2017-10-10,11,2
south-park-sb-2017,2017-10-10,12,1
south-park-sb-2017,2017-10-10,13,1
south-park-sb-2017,2017-10-10,14,2
south-park-sb-2017,2017-10-10,15,1
south-park-sb-2017,2017-10-10,16,2
south-park-sb-2017,2017-10-10,17,1
south-park-sb-2017,2017-10-10,18,1
south-park-sb-2017,2017-10-10,19,2
south-park-sb-2017,2017-10-10,20,1
south-park-sb-2017,2017-10-10,21,0
south-park-sb-2017,2017-10-10,22,0
south-park-sb-2017,2017-10-10,23,0
south-park-sb-2017,2017-10-11,0,0
south-park-sb-2017,2017-10-11,1,0
south-park-sb-2017,2017-10-11,2,0
south-park-sb-2017,2017-10-11,3,0
south-park-sb-2017,2017-10-11,4,0
south-park-sb-2017,2017-10-11,5,0
south-park-sb-2017,2017-10-11,6,0
south-park-sb-2017,2017-10-11,7,0
south-park-sb-2017,2017-10-11,8,1
south-park-sb-2017,2017-10-11,9,0
south-park-sb-2017,2017-10-11,10,4
south-park-sb-2017,2017-10-11,11,2
south-park-sb-2017,2017-10-11,12,1
south-park-sb-2017,2017-10-11,13,1
south-park-sb-2017,2017-10-11,14,0
south-park-sb-2017,2017-10-11,15,0
south-park-sb-2017,2017-10-11,16,1
south-park-sb-2017,2017-10-11,17,0
south-park-sb-2017,2017-10-11,18,3
south-park-sb-2017,2017-10-11,19,1
south-park-sb-2017,2017-10-11,20,0
south-park-sb-2017,2017-10-11,21,0
south-park-sb-2017,2017-10-11,22,2
south-park-sb-2017,2017-10-11,23,0
south-park-sb-2017,2017-10-12,0,1
south-park-sb-2017,2017-10-12,1,0
south-park-sb-2017,2017-10-12,2,0
south-park-sb-2017,2017-10-12,3,0
south-park-sb-2017,2017-10-12,4,1
south-park-sb-2017,2017-10-12,5,1
south-park-sb-2017,2017-10-12,6,1
south-park-sb-2017,2017-10-12,7,1
south-park-sb-2017,2017-10-12,8,1
south-park-sb-2017,2017-10-12,9,0
south-park-sb-2017,2017-10-12,10,2
south-park-sb-2017,2017-10-12,11,2
south-park-sb-2017,2017-10-12,12,2
south-park-sb-2017,2017-10-12,13,3
south-park-sb-2017,2017-10-12,14,3
south-park-sb-2017,2017-10-12,15,2
south-park-sb-2017,2017-10-12,16,1
south-park-sb-2017,2017-10-12,17,2
south-park-sb-2017,2017-10-12,18,0
south-park-sb-2017,2017-10-12,19,1
south-park-sb-2017,2017-10-12,20,1
south-park-sb-2017,2017-10-12,21,0
south-park-sb-2017,2017-10-12,22,0
south-park-sb-2017,2017-10-12,23,2
south-park-sb-2017,2017-10-13,0,0
south-park-sb-2017,2017-10-13,1,0
south-park-sb-2017,2017-10-13,2,0
south-park-sb-2017,2017-10-13,3,0
south-park-sb-2017,2017-10-13,4,0
south-park-sb-2017,2017-10-13,5,0
south-park-sb-2017,2017-10-13,6,0
south-park-sb-2017,2017-10-13,7,2
south-park-sb-2017,2017-10-13,8,2
south-park-sb-2017,2017-10-13,9,1
south-park-sb-2017,2017-10-13,10,1
south-park-sb-2017,2017-10-13,11,0
south-park-sb-2017,2017-10-13,12,3
south-park-sb-2017,2017-10-13,13,3
south-park-sb-2017,2017-10-13,14,2
south-park-sb-2017,2017-10-13,15,2
south-park-sb-2017,2017-10-13,16,0
south-park-sb-2017,2017-10-13,17,2
south-park-sb-2017,2017-10-13,18,5
south-park-sb-2017,2017-10-13,19,0
south-park-sb-2017,2017-10-13,20,0
south-park-sb-2017,2017-10-13,21,1
south-park-sb-2017,2017-10-13,22,0
south-park-sb-2017,2017-10-13,23,0
south-park-sb-2017,2017-10-14,0,1
south-park-sb-2017,2017-10-14,1,0
south-park-sb-2017,2017-10-14,2,0
south-park-sb-2017,2017-10-14,3,0
south-park-sb-2017,2017-10-14,4,0
south-park-sb-2017,2017-10-14,5,0
south-park-sb-2017,2017-10-14,6,0
south-park-sb-2017,2017-10-14,7,0
south-park-sb-2017,2017-10-14,8,0
south-park-sb-2017,2017-10-14,9,2
south-park-sb-2017,2017-10-14,10,1
south-park-sb-2017,2017-10-14,11,1
south-park-sb-2017,2017-10-14,12,0
south-park-sb-2017,2017-10-14,13,2
south-park-sb-2017,2017-10-14,14,3
south-park-sb-2017,2017-10-14,15,2
south-park-sb-2017,2017-10-14,16,2
south-park-sb-2017,2017-10-14,17,6
south-park-sb-2017,2017-10-14,18,3
south-park-sb-2017,2017-10-14,19,1
south-park-sb-2017,2017-10-14,20,1
south-park-sb-2017,2017-10-14,21,0
south-park-sb-2017,2017-10-14,22,2
south-park-sb-2017,2017-10-14,23,1
south-park-sb-2017,2017-10-15,0,1
south-park-sb-2017,2017-10-15,1,1
south-park-sb-2017,2017-10-15,2,1
south-park-sb-2017,2017-10-15,3,0
south-park-sb-2017,2017-10-15,4,0
south-park-sb-2017,2017-10-15,5,0
south-park-sb-2017,2017-10-15,6,1
south-park-sb-2017,2017-10-15,7,0
south-park-sb-2017,2017-10-15,8,0
south-park-sb-2017,2017-10-15,9,1
south-park-sb-2017,2017-10-15,10,2
south-park-sb-2017,2017-10-15,11,2
south-park-sb-2017,2017-10-15,12,2
south-park-sb-2017,2017-10-15,13,1
south-park-sb-2017,2017-10-15,14,1
south-park-sb-2017,2017-10-15,15,0
south-park-sb-2017,2017-10-15,16,0
south-park-sb-2017,2017-10-15,17,1
south-park-sb-2017,2017-10-15,18,2
south-park-sb-2017,2017-10-15,19,0
south-park-sb-2017,2017-10-15,20,2
south-park-sb-2017,2017-10-15,21,1
south-park-sb-2017,2017-10-15,22,1
south-park-sb-2017,2017-10-15,23,3
south-park-sb-2017,2017-10-16,0,1
south-park-sb-2017,2017-10-16,1,2
south-park-sb-2017,2017-10-16,2,0
south-park-sb-2017,2017-10-16,3,0
south-park-sb-2017,2017-10-16,4,0
south-park-sb-2017,2017-10-16,5,0
south-park-sb-2017,2017-10-16,6,0
south-park-sb-2017,2017-10-16,7,0
south-park-sb-2017,2017-10-16,8,0
south-park-sb-2017,2017-10-16,9,2
south-park-sb-2017,2017-10-16,10,3
south-park-sb-2017,2017-10-16,11,0
south-park-sb-2017,2017-10-16,12,0
south-park-sb-2017,2017-10-16,13,1
south-park-sb-2017,2017-10-16,14,2
south-park-sb-2017,2017-10-16,15,0
south-park-sb-2017,2017-10-16,16,5
south-park-sb-2017,2017-10-16,17,0
south-park-sb-2017,2017-10-16,18,1
south-park-sb-2017,2017-10-16,19,0
south-park-sb-2017,2017-10-16,20,0
south-park-sb-2017,2017-10-16,21,1
south-park-sb-2017,2017-10-16,22,0
south-park-sb-2017,2017-10-16,23,1
south-park-sb-2017,2017-10-17,0,1
south-park-sb-2017,2017-10-17,1,0
south-park-sb-2017,2017-10-17,2,0
south-park-sb-2017,2017-10-17,3,0
south-park-sb-2017,2017-10-17,4,0
south-park-sb-2017,2017-10-17,5,0
south-park-sb-2017,2017-10-17,6,0
south-park-sb-2017,2017-10-17,7,0
south-park-sb-2017,2017-10-17,8,0
south-park-sb-2017,2017-10-17,9,1
south-park-sb-2017,2017-10-17,10,0
south-park-sb-2017,2017-10-17,11,2
south-park-sb-2017,2017-10-17,12,0
south-park-sb-2017,2017-10-17,13,1
south-park-sb-2017,2017-10-17,14,2
south-park-sb-2017,2017-10-17,15,1
south-park-sb-2017,2017-10-17,16,3
south-park-sb-2017,2017-10-17,17,1
south-park-sb-2017,2017-10-17,18,1
south-park-sb-2017,2017-10-17,19,0
south-park-sb-2017,2017-10-17,20,2
south-park-sb-2017,2017-10-17,21,1
south-park-sb-2017,2017-10-17,22,0
south-park-sb-2017,2017-10-17,23,0
south-park-sb-2017,2017-10-18,0,0
south-park-sb-2017,2017-10-18,1,0
south-park-sb-2017,2017-10-18,2,0
south-park-sb-2017,2017-10-18,3,0
south-park-sb-2017,2017-10-18,4,0
south-park-sb-2017,2017-10-18,5,0
south-park-sb-2017,2017-10-18,6,0
south-park-sb-2017,2017-10-18,7,1
south-park-sb-2017,2017-10-18,8,2
south-park-sb-2017,2017-10-18,9,1
south-park-sb-2017,2017-10-18,10,0
south-park-sb-2017,2017-10-18,11,4
south-park-sb-2017,2017-10-18,12,2
south-park-sb-2017,2017-10-18,13,3
south-park-sb-2017,2017-10-18,14,0
south-park-sb-2017,2017-10-18,15,2
south-park-sb-2017,2017-10-18,16,2
south-park-sb-2017,2017-10-18,17,4
south-park-sb-2017,2017-10-18,18,0
south-park-sb-2017,2017-10-18,19,1
south-park-sb-2017,2017-10-18,20,0
south-park-sb-2017,2017-10-18,21,2
south-park-sb-2017,2017-10-18,22,0
south-park-sb-2017,2017-10-18,23,0
south-park-sb-2017,2017-10-19,0,0
south-park-sb-2017,2017-10-19,1,3
south-park-sb-2017,2017-10-19,2,0
south-park-sb-2017,2017-10-19,3,0
south-park-sb-2017,2017-10-19,4,0
south-park-sb-2017,2017-10-19,5,0
south-park-sb-2017,2017-10-19,6,0
south-park-sb-2017,2017-10-19,7,1
south-park-sb-2017,2017-10-19,8,2
south-park-sb-2017,2017-10-19,9,0
south-park-sb-2017,2017-10-19,10,3
south-park-sb-2017,2017-10-19,11,2
south-park-sb-2017,2017-10-19,12,1
south-park-sb-2017,2017-10-19,13,2
south-park-sb-2017,2017-10-19,14,0
south-park-sb-2017,2017-10-19,15,2
south-park-sb-2017,2017-10-19,16,0
south-park-sb-2017,2017-10-19,17,0
south-park-sb-2017,2017-10-19,18,2
south-park-sb-2017,2017-10-19,19,2
south-park-sb-2017,2017-10-19,20,0
south-park-sb-2017,2017-10-19,21,3
south-park-sb-2017,2017-10-19,22,0
south-park-sb-2017,2017-10-19,23,1
south-park-sb-2017,2017-10-20,0,2
south-park-sb-2017,2017-10-20,1,0
south-park-sb-2017,2017-10-20,2,0
south-park-sb-2017,2017-10-20,3,0
south-park-sb-2017,2017-10-20,4,0
south-park-sb-2017,2017-10-20,5,1
south-park-sb-2017,2017-10-20,6,0
south-park-sb-2017,2017-10-20,7,1
south-park-sb-2017,2017-10-20,8,0
south-park-sb-2017,2017-10-20,9,4
south-park-sb-2017,2017-10-20,10,0
south-park-sb-2017,2017-10-20,11,3
south-park-sb-2017,2017-10-20,12,0
south-park-sb-2017,2017-10-20,13,0
south-park-sb-2017,2017-10-20,14,1
south-park-sb-2017,2017-10-20,15,2
south-park-sb-2017,2017-10-20,16,2
south-park-sb-2017,2017-10-20,17,1
south-park-sb-2017,2017-10-20,18,0
south-park-sb-2017,2017-10-20,19,1
south-park-sb-2017,2017-10-20,20,0
south-park-sb-2017,2017-10-20,21,0
south-park-sb-2017,2017-10-20,22,2
south-park-sb-2017,2017-10-20,23,0
south-park-sb-2017,2017-10-21,0,0
south-park-sb-2017,2017-10-21,1,0
south-park-sb-2017,2017-10-21,2,0
south-park-sb-2017,2017-10-21,3,0
south-park-sb-2017,2017-10-21,4,1
south-park-sb-2017,2017-10-21,5,3
south-park-sb-2017,2017-10-21,6,0
south-park-sb-2017,2017-10-21,7,0
south-park-sb-2017,2017-10-21,8,1
south-park-sb-2017,2017-10-21,9,0
south-park-sb-2017,2017-10-21,10,2
south-park-sb-2017,2017-10-21,11,1
south-park-sb-2017,2017-10-21,12,1
south-park-sb-2017,2017-10-21,13,1
south-park-sb-2017,2017-10-21,14,0
south-park-sb-2017,2017-10-21,15,2
south-park-sb-2017,2017-10-21,16,1
south-park-sb-2017,2017-10-21,17,3
south-park-sb-2017,2017-10-21,18,1
south-park-sb-2017,2017-10-21,19,9
south-park-sb-2017,2017-10-21,20,0
south-park-sb-2017,2017-10-21,21,1
south-park-sb-2017,2017-10-21,22,1
south-park-sb-2017,2017-10-21,23,3
south-park-sb-2017,2017-10-22,0,2
south-park-sb-2017,2017-10-22,1,0
south-park-sb-2017,2017-10-22,2,0
south-park-sb-2017,2017-10-22,3,0
south-park-sb-2017,2017-10-22,4,0
south-park-sb-2017,2017-10-22,5,0
south-park-sb-2017,2017-10-22,6,1
south-park-sb-2017,2017-10-22,7,0
south-park-sb-2017,2017-10-22,8,1
south-park-sb-2017,2017-10-22,9,0
south-park-sb-2017,2017-10-22,10,0
south-park-sb-2017,2017-10-22,11,1
south-park-sb-2017,2017-10-22,12,1
south-park-sb-2017,2017-10-22,13,1
south-park-sb-2017,2017-10-22,14,1
south-park-sb-2017,2017-10-22,15,2
south-park-sb-2017,2017-10-22,16,2
south-park-sb-2017,2017-10-22,17,2
south-park-sb-2017,2017-10-22,18,0
south-park-sb-2017,2017-10-22,19,2
south-park-sb-2017,2017-10-22,20,1
south-park-sb-2017,2017-10-22,21,0
south-park-sb-2017,2017-10-22,22,1
south-park-sb-2017,2017-10-22,23,0
south-park-sb-2017,2017-10-23,0,0
south-park-sb-2017,2017-10-23,1,0
south-park-sb-2017,2017-10-23,2,0
south-park-sb-2017,2017-10-23,3,0
south-park-sb-2017,2017-10-23,4,1
south-park-sb-2017,2017-10-23,5,0
south-park-sb-2017,2017-10-23,6,0
south-park-sb-2017,2017-10-23,7,1
south-park-sb-2017,2017-10-23,8,0
south-park-sb-2017,2017-10-23,9,0
south-park-sb-2017,2017-10-23,10,0
south-park-sb-2017,2017-10-23,11,1
south-park-sb-2017,2017-10-23,12,1
south-park-sb-2017,2017-10-23,13,2
south-park-sb-2017,2017-10-23,14,1
south-park-sb-2017,2017-10-23,15,4
south-park-sb-2017,2017-10-23,16,1
south-park-sb-2017,2017-10-23,17,1
south-park-sb-2017,2017-10-23,18,0
south-park-sb-2017,2017-10-23,19,1
south-park-sb-2017,2017-10-23,20,2
south-park-sb-2017,2017-10-23,21,1
south-park-sb-2017,2017-10-23,22,1
south-park-sb-2017,2017-10-23,23,0
south-park-sb-2017,2017-10-24,0,0
south-park-sb-2017,2017-10-24,1,0
south-park-sb-2017,2017-10-24,2,0
south-park-sb-2017,2017-10-24,3,1
south-park-sb-2017,2017-10-24,4,0
south-park-sb-2017,2017-10-24,5,0
south-park-sb-2017,2017-10-24,6,0
south-park-sb-2017,2017-10-24,7,1
south-park-sb-2017,2017-10-24,8,1
south-park-sb-2017,2017-10-24,9,2
south-park-sb-2017,2017-10-24,10,3
south-park-sb-2017,2017-10-24,11,3
south-park-sb-2017,2017-10-24,12,1
south-park-sb-2017,2017-10-24,13,0
south-park-sb-2017,2017-10-24,14,0
south-park-sb-2017,2017-10-24,15,0
south-park-sb-2017,2017-10-24,16,2
south-park-sb-2017,2017-10-24,17,1
south-park-sb-2017,2017-10-24,18,3
south-park-sb-2017,2017-10-24,19,0
south-park-sb-2017,2017-10-24,20,2
south-park-sb-2017,2017-10-24,21,0
south-park-sb-2017,2017-10-24,22,0
south-park-sb-2017,2017-10-24,23,0
south-park-sb-2017,2017-10-25,0,0
south-park-sb-2017,2017-10-25,1,1
south-park-sb-2017,2017-10-25,2,0
south-park-sb-2017,2017-10-25,3,0
south-park-sb-2017,2017-10-25,4,0
south-park-sb-2017,2017-10-25,5,0
south-park-sb-2017,2017-10-25,6,0
south-park-sb-2017,2017-10-25,7,0
south-park-sb-2017,2017-10-25,8,1
south-park-sb-2017,2017-10-25,9,0
south-park-sb-2017,2017-10-25,10,2
south-park-sb-2017,2017-10-25,11,0
south-park-sb-2017,2017-10-25,12,1
south-park-sb-2017,2017-10-25,13,1
south-park-sb-2017,2017-10-25,14,0
south-park-sb-2017,2017-10-25,15,1
south-park-sb-2017,2017-10-25,16,0
