name,date,hour,count
windsor-sb,2020-12-23,5,0
windsor-nb,2020-12-23,6,0
windsor-sb,2020-12-23,6,1
windsor-sb,2020-12-23,7,0
windsor-nb,2020-12-23,7,1
windsor-nb,2020-12-23,8,0
windsor-sb,2020-12-23,8,2
windsor-nb,2020-12-23,9,1
windsor-sb,2020-12-23,9,1
windsor-nb,2020-12-24,0,0
windsor-sb,2020-12-24,0,0
windsor-sb,2020-12-24,1,0
windsor-nb,2020-12-24,1,1
windsor-nb,2020-12-24,10,2
windsor-sb,2020-12-24,10,2
windsor-sb,2020-12-24,11,1
windsor-nb,2020-12-24,11,2
windsor-sb,2020-12-24,12,3
windsor-nb,2020-12-24,12,4
windsor-sb,2020-12-24,13,1
windsor-nb,2020-12-24,13,2
windsor-nb,2020-12-24,14,2
windsor-sb,2020-12-24,14,5
windsor-nb,2020-12-24,15,2
windsor-sb,2020-12-24,15,2
windsor-nb,2020-12-24,16,1
windsor-sb,2020-12-24,16,2
windsor-nb,2020-12-24,17,1
windsor-sb,2020-12-24,17,1
windsor-sb,2020-12-24,18,0
windsor-nb,2020-12-24,18,2
windsor-nb,2020-12-24,19,0
windsor-sb,2020-12-24,19,0
windsor-nb,2020-12-24,2,0
windsor-sb,2020-12-24,2,0
windsor-nb,2020-12-24,20,0
windsor-sb,2020-12-24,20,0
windsor-nb,2020-12-24,21,0
windsor-sb,2020-12-24,21,0
windsor-sb,2020-12-24,22,0
windsor-nb,2020-12-24,22,1
windsor-nb,2020-12-24,23,0
windsor-sb,2020-12-24,23,0
windsor-nb,2020-12-24,3,0
windsor-sb,2020-12-24,3,0
windsor-nb,2020-12-24,4,0
windsor-sb,2020-12-24,4,0
windsor-nb,2020-12-24,5,0
windsor-sb,2020-12-24,5,0
windsor-nb,2020-12-24,6,0
windsor-sb,2020-12-24,6,0
windsor-sb,2020-12-24,7,0
windsor-nb,2020-12-24,7,1
windsor-nb,2020-12-24,8,1
windsor-sb,2020-12-24,8,2
windsor-sb,2020-12-24,9,0
windsor-nb,2020-12-24,9,3
windsor-nb,2020-12-25,0,0
windsor-sb,2020-12-25,0,0
windsor-nb,2020-12-25,1,0
windsor-sb,2020-12-25,1,0
windsor-sb,2020-12-25,10,1
windsor-nb,2020-12-25,10,2
windsor-sb,2020-12-25,11,1
windsor-nb,2020-12-25,11,2
windsor-nb,2020-12-25,12,0
windsor-sb,2020-12-25,12,1
windsor-sb,2020-12-25,13,2
windsor-nb,2020-12-25,13,3
windsor-nb,2020-12-25,14,2
windsor-sb,2020-12-25,14,2
windsor-nb,2020-12-25,15,1
windsor-sb,2020-12-25,15,1
windsor-sb,2020-12-25,16,0
windsor-nb,2020-12-25,16,1
windsor-nb,2020-12-25,17,0
windsor-sb,2020-12-25,17,0
windsor-nb,2020-12-25,18,0
windsor-sb,2020-12-25,18,0
windsor-sb,2020-12-25,19,0
windsor-nb,2020-12-25,19,1
windsor-nb,2020-12-25,2,0
windsor-sb,2020-12-25,2,0
windsor-nb,2020-12-25,20,0
windsor-sb,2020-12-25,20,0
windsor-nb,2020-12-25,21,0
windsor-sb,2020-12-25,21,0
windsor-nb,2020-12-25,22,0
windsor-sb,2020-12-25,22,0
