name,date,hour,count
rainnie,2018-09-07,7,8
rainnie,2018-09-07,8,39
rainnie,2018-09-07,9,22
rainnie,2018-09-07,10,10
rainnie,2018-09-07,11,10
rainnie,2018-09-07,12,13
rainnie,2018-09-07,13,9
rainnie,2018-09-07,14,14
rainnie,2018-09-07,15,15
rainnie,2018-09-07,16,21
rainnie,2018-09-07,17,8
rainnie,2018-09-07,18,16
rainnie,2018-09-07,19,6
rainnie,2018-09-07,20,5
rainnie,2018-09-07,21,4
rainnie,2018-09-07,22,1
rainnie,2018-09-07,23,4
rainnie,2018-09-08,0,3
rainnie,2018-09-08,1,0
rainnie,2018-09-08,2,0
rainnie,2018-09-08,3,0
rainnie,2018-09-08,4,1
rainnie,2018-09-08,5,0
rainnie,2018-09-08,6,0
rainnie,2018-09-08,7,2
rainnie,2018-09-08,8,2
rainnie,2018-09-08,9,3
rainnie,2018-09-08,10,2
rainnie,2018-09-08,11,8
rainnie,2018-09-08,12,7
rainnie,2018-09-08,13,4
rainnie,2018-09-08,14,14
rainnie,2018-09-08,15,10
rainnie,2018-09-08,16,11
rainnie,2018-09-08,17,6
rainnie,2018-09-08,18,4
rainnie,2018-09-08,19,1
rainnie,2018-09-08,20,6
rainnie,2018-09-08,21,5
rainnie,2018-09-08,22,3
rainnie,2018-09-08,23,4
rainnie,2018-09-09,0,1
rainnie,2018-09-09,1,0
rainnie,2018-09-09,2,0
rainnie,2018-09-09,3,1
rainnie,2018-09-09,4,1
rainnie,2018-09-09,5,0
rainnie,2018-09-09,6,1
rainnie,2018-09-09,7,0
rainnie,2018-09-09,8,3
rainnie,2018-09-09,9,4
rainnie,2018-09-09,10,1
rainnie,2018-09-09,11,5
rainnie,2018-09-09,12,5
rainnie,2018-09-09,13,5
rainnie,2018-09-09,14,12
rainnie,2018-09-09,15,7
rainnie,2018-09-09,16,2
rainnie,2018-09-09,17,4
rainnie,2018-09-09,18,6
rainnie,2018-09-09,19,4
rainnie,2018-09-09,20,1
rainnie,2018-09-09,21,1
rainnie,2018-09-09,22,2
rainnie,2018-09-09,23,1
rainnie,2018-09-10,0,3
rainnie,2018-09-10,1,0
rainnie,2018-09-10,2,2
rainnie,2018-09-10,3,0
rainnie,2018-09-10,4,0
rainnie,2018-09-10,5,0
rainnie,2018-09-10,6,5
rainnie,2018-09-10,7,11
rainnie,2018-09-10,8,42
rainnie,2018-09-10,9,24
rainnie,2018-09-10,10,8
rainnie,2018-09-10,11,10
rainnie,2018-09-10,12,10
rainnie,2018-09-10,13,15
rainnie,2018-09-10,14,8
rainnie,2018-09-10,15,13
rainnie,2018-09-10,16,19
rainnie,2018-09-10,17,23
rainnie,2018-09-10,18,7
rainnie,2018-09-10,19,5
rainnie,2018-09-10,20,3
rainnie,2018-09-10,21,5
rainnie,2018-09-10,22,1
rainnie,2018-09-10,23,3
rainnie,2018-09-11,0,2
rainnie,2018-09-11,1,1
rainnie,2018-09-11,2,1
rainnie,2018-09-11,3,0
rainnie,2018-09-11,4,0
rainnie,2018-09-11,5,1
rainnie,2018-09-11,6,3
rainnie,2018-09-11,7,14
rainnie,2018-09-11,8,23
rainnie,2018-09-11,9,13
rainnie,2018-09-11,10,7
rainnie,2018-09-11,11,6
rainnie,2018-09-11,12,5
rainnie,2018-09-11,13,5
rainnie,2018-09-11,14,9
rainnie,2018-09-11,15,11
rainnie,2018-09-11,16,11
rainnie,2018-09-11,17,21
rainnie,2018-09-11,18,8
rainnie,2018-09-11,19,1
rainnie,2018-09-11,20,3
rainnie,2018-09-11,21,0
rainnie,2018-09-11,22,1
rainnie,2018-09-11,23,2
rainnie,2018-09-12,0,1
rainnie,2018-09-12,1,0
rainnie,2018-09-12,2,0
rainnie,2018-09-12,3,0
rainnie,2018-09-12,4,0
rainnie,2018-09-12,5,0
rainnie,2018-09-12,6,4
rainnie,2018-09-12,7,12
rainnie,2018-09-12,8,48
rainnie,2018-09-12,9,26
rainnie,2018-09-12,10,4
rainnie,2018-09-12,11,6
rainnie,2018-09-12,12,15
rainnie,2018-09-12,13,10
rainnie,2018-09-12,14,7
rainnie,2018-09-12,15,12
rainnie,2018-09-12,16,17
rainnie,2018-09-12,17,20
rainnie,2018-09-12,18,5
rainnie,2018-09-12,19,7
rainnie,2018-09-12,20,4
rainnie,2018-09-12,21,6
rainnie,2018-09-12,22,1
rainnie,2018-09-12,23,4
rainnie,2018-09-13,0,3
rainnie,2018-09-13,1,0
rainnie,2018-09-13,2,7
rainnie,2018-09-13,3,1
rainnie,2018-09-13,4,0
rainnie,2018-09-13,5,0
rainnie,2018-09-13,6,7
rainnie,2018-09-13,7,11
rainnie,2018-09-13,8,37
rainnie,2018-09-13,9,27
rainnie,2018-09-13,10,9
rainnie,2018-09-13,11,9
rainnie,2018-09-13,12,10
rainnie,2018-09-13,13,11
rainnie,2018-09-13,14,12
rainnie,2018-09-13,15,13
rainnie,2018-09-13,16,28
rainnie,2018-09-13,17,21
rainnie,2018-09-13,18,10
rainnie,2018-09-13,19,11
rainnie,2018-09-13,20,3
rainnie,2018-09-13,21,1
rainnie,2018-09-13,22,3
rainnie,2018-09-13,23,5
rainnie,2018-09-14,0,0
rainnie,2018-09-14,1,0
rainnie,2018-09-14,2,2
rainnie,2018-09-14,3,0
rainnie,2018-09-14,4,1
rainnie,2018-09-14,5,1
rainnie,2018-09-14,6,5
rainnie,2018-09-14,7,10
rainnie,2018-09-14,8,39
rainnie,2018-09-14,9,28
rainnie,2018-09-14,10,14
rainnie,2018-09-14,11,8
rainnie,2018-09-14,12,11
rainnie,2018-09-14,13,6
rainnie,2018-09-14,14,12
rainnie,2018-09-14,15,15
rainnie,2018-09-14,16,23
rainnie,2018-09-14,17,20
rainnie,2018-09-14,18,11
rainnie,2018-09-14,19,8
rainnie,2018-09-14,20,10
rainnie,2018-09-14,21,3
rainnie,2018-09-14,22,3
rainnie,2018-09-14,23,2
rainnie,2018-09-15,0,3
rainnie,2018-09-15,1,0
rainnie,2018-09-15,2,1
rainnie,2018-09-15,3,1
rainnie,2018-09-15,4,0
rainnie,2018-09-15,5,0
rainnie,2018-09-15,6,0
rainnie,2018-09-15,7,2
rainnie,2018-09-15,8,2
rainnie,2018-09-15,9,10
rainnie,2018-09-15,10,10
rainnie,2018-09-15,11,8
rainnie,2018-09-15,12,8
rainnie,2018-09-15,13,3
rainnie,2018-09-15,14,10
rainnie,2018-09-15,15,13
rainnie,2018-09-15,16,4
rainnie,2018-09-15,17,6
rainnie,2018-09-15,18,7
rainnie,2018-09-15,19,3
rainnie,2018-09-15,20,4
rainnie,2018-09-15,21,3
rainnie,2018-09-15,22,4
rainnie,2018-09-15,23,4
rainnie,2018-09-16,0,2
rainnie,2018-09-16,1,2
rainnie,2018-09-16,2,0
rainnie,2018-09-16,3,2
rainnie,2018-09-16,4,1
rainnie,2018-09-16,5,1
rainnie,2018-09-16,6,3
rainnie,2018-09-16,7,3
rainnie,2018-09-16,8,2
rainnie,2018-09-16,9,1
rainnie,2018-09-16,10,5
rainnie,2018-09-16,11,6
rainnie,2018-09-16,12,10
rainnie,2018-09-16,13,10
rainnie,2018-09-16,14,5
rainnie,2018-09-16,15,6
rainnie,2018-09-16,16,6
rainnie,2018-09-16,17,4
rainnie,2018-09-16,18,2
rainnie,2018-09-16,19,4
rainnie,2018-09-16,20,1
rainnie,2018-09-16,21,2
rainnie,2018-09-16,22,4
rainnie,2018-09-16,23,1
rainnie,2018-09-17,0,0
rainnie,2018-09-17,1,1
rainnie,2018-09-17,2,1
rainnie,2018-09-17,3,0
rainnie,2018-09-17,4,0
rainnie,2018-09-17,5,2
rainnie,2018-09-17,6,9
rainnie,2018-09-17,7,13
rainnie,2018-09-17,8,43
rainnie,2018-09-17,9,28
rainnie,2018-09-17,10,15
rainnie,2018-09-17,11,10
rainnie,2018-09-17,12,10
rainnie,2018-09-17,13,14
rainnie,2018-09-17,14,6
rainnie,2018-09-17,15,9
rainnie,2018-09-17,16,21
rainnie,2018-09-17,17,18
rainnie,2018-09-17,18,16
rainnie,2018-09-17,19,5
rainnie,2018-09-17,20,3
rainnie,2018-09-17,21,4
rainnie,2018-09-17,22,4
rainnie,2018-09-17,23,3
rainnie,2018-09-18,0,0
rainnie,2018-09-18,1,1
rainnie,2018-09-18,2,0
rainnie,2018-09-18,3,0
rainnie,2018-09-18,4,0
rainnie,2018-09-18,5,0
rainnie,2018-09-18,6,8
rainnie,2018-09-18,7,22
rainnie,2018-09-18,8,45
rainnie,2018-09-18,9,31
rainnie,2018-09-18,10,19
rainnie,2018-09-18,11,6
rainnie,2018-09-18,12,8
rainnie,2018-09-18,13,14
rainnie,2018-09-18,14,15
rainnie,2018-09-18,15,12
rainnie,2018-09-18,16,49
rainnie,2018-09-18,17,20
rainnie,2018-09-18,18,5
rainnie,2018-09-18,19,16
rainnie,2018-09-18,20,1
rainnie,2018-09-18,21,2
rainnie,2018-09-18,22,4
rainnie,2018-09-18,23,2
rainnie,2018-09-19,0,0
rainnie,2018-09-19,1,1
rainnie,2018-09-19,2,0
rainnie,2018-09-19,3,0
rainnie,2018-09-19,4,0
rainnie,2018-09-19,5,1
rainnie,2018-09-19,6,4
rainnie,2018-09-19,7,9
rainnie,2018-09-19,8,37
rainnie,2018-09-19,9,25
rainnie,2018-09-19,10,6
rainnie,2018-09-19,11,5
rainnie,2018-09-19,12,18
rainnie,2018-09-19,13,12
rainnie,2018-09-19,14,7
rainnie,2018-09-19,15,16
rainnie,2018-09-19,16,19
rainnie,2018-09-19,17,12
rainnie,2018-09-19,18,10
rainnie,2018-09-19,19,7
rainnie,2018-09-19,20,5
rainnie,2018-09-19,21,1
rainnie,2018-09-19,22,3
rainnie,2018-09-19,23,2
rainnie,2018-09-20,0,2
rainnie,2018-09-20,1,1
rainnie,2018-09-20,2,0
rainnie,2018-09-20,3,1
rainnie,2018-09-20,4,0
rainnie,2018-09-20,5,0
rainnie,2018-09-20,6,3
rainnie,2018-09-20,7,13
rainnie,2018-09-20,8,47
rainnie,2018-09-20,9,24
rainnie,2018-09-20,10,13
rainnie,2018-09-20,11,14
rainnie,2018-09-20,12,16
rainnie,2018-09-20,13,9
rainnie,2018-09-20,14,12
rainnie,2018-09-20,15,17
rainnie,2018-09-20,16,20
rainnie,2018-09-20,17,18
rainnie,2018-09-20,18,7
rainnie,2018-09-20,19,7
rainnie,2018-09-20,20,2
rainnie,2018-09-20,21,1
rainnie,2018-09-20,22,2
rainnie,2018-09-20,23,1
rainnie,2018-09-21,0,2
rainnie,2018-09-21,1,3
rainnie,2018-09-21,2,2
rainnie,2018-09-21,3,0
rainnie,2018-09-21,4,0
rainnie,2018-09-21,5,0
rainnie,2018-09-21,6,4
rainnie,2018-09-21,7,14
rainnie,2018-09-21,8,39
rainnie,2018-09-21,9,27
rainnie,2018-09-21,10,11
rainnie,2018-09-21,11,5
rainnie,2018-09-21,12,13
rainnie,2018-09-21,13,15
rainnie,2018-09-21,14,8
rainnie,2018-09-21,15,16
rainnie,2018-09-21,16,19
rainnie,2018-09-21,17,22
rainnie,2018-09-21,18,10
rainnie,2018-09-21,19,8
rainnie,2018-09-21,20,7
rainnie,2018-09-21,21,1
rainnie,2018-09-21,22,5
rainnie,2018-09-21,23,5
rainnie,2018-09-22,0,4
rainnie,2018-09-22,1,2
rainnie,2018-09-22,2,0
rainnie,2018-09-22,3,0
rainnie,2018-09-22,4,0
rainnie,2018-09-22,5,0
rainnie,2018-09-22,6,0
rainnie,2018-09-22,7,2
rainnie,2018-09-22,8,4
rainnie,2018-09-22,9,3
rainnie,2018-09-22,10,1
rainnie,2018-09-22,11,3
rainnie,2018-09-22,12,2
rainnie,2018-09-22,13,3
rainnie,2018-09-22,14,5
rainnie,2018-09-22,15,2
rainnie,2018-09-22,16,13
rainnie,2018-09-22,17,5
rainnie,2018-09-22,18,5
rainnie,2018-09-22,19,11
rainnie,2018-09-22,20,3
rainnie,2018-09-22,21,2
rainnie,2018-09-22,22,1
rainnie,2018-09-22,23,2
rainnie,2018-09-23,0,0
rainnie,2018-09-23,1,0
rainnie,2018-09-23,2,0
rainnie,2018-09-23,3,0
rainnie,2018-09-23,4,0
rainnie,2018-09-23,5,0
rainnie,2018-09-23,6,1
rainnie,2018-09-23,7,0
rainnie,2018-09-23,8,6
rainnie,2018-09-23,9,2
rainnie,2018-09-23,10,1
rainnie,2018-09-23,11,2
rainnie,2018-09-23,12,14
rainnie,2018-09-23,13,8
rainnie,2018-09-23,14,11
rainnie,2018-09-23,15,12
rainnie,2018-09-23,16,7
rainnie,2018-09-23,17,7
rainnie,2018-09-23,18,9
rainnie,2018-09-23,19,2
rainnie,2018-09-23,20,1
rainnie,2018-09-23,21,4
rainnie,2018-09-23,22,2
rainnie,2018-09-23,23,1
rainnie,2018-09-24,0,1
rainnie,2018-09-24,1,0
rainnie,2018-09-24,2,0
rainnie,2018-09-24,3,0
rainnie,2018-09-24,4,0
rainnie,2018-09-24,5,1
rainnie,2018-09-24,6,5
rainnie,2018-09-24,7,11
rainnie,2018-09-24,8,48
rainnie,2018-09-24,9,27
rainnie,2018-09-24,10,6
rainnie,2018-09-24,11,7
rainnie,2018-09-24,12,11
rainnie,2018-09-24,13,21
rainnie,2018-09-24,14,10
rainnie,2018-09-24,15,11
rainnie,2018-09-24,16,17
rainnie,2018-09-24,17,25
rainnie,2018-09-24,18,12
rainnie,2018-09-24,19,6
rainnie,2018-09-24,20,8
rainnie,2018-09-24,21,5
rainnie,2018-09-24,22,5
rainnie,2018-09-24,23,1
rainnie,2018-09-25,0,0
rainnie,2018-09-25,1,0
rainnie,2018-09-25,2,0
rainnie,2018-09-25,3,0
rainnie,2018-09-25,4,1
rainnie,2018-09-25,5,0
rainnie,2018-09-25,6,4
rainnie,2018-09-25,7,10
rainnie,2018-09-25,8,51
rainnie,2018-09-25,9,33
rainnie,2018-09-25,10,11
rainnie,2018-09-25,11,6
rainnie,2018-09-25,12,14
rainnie,2018-09-25,13,16
rainnie,2018-09-25,14,12
rainnie,2018-09-25,15,16
rainnie,2018-09-25,16,17
rainnie,2018-09-25,17,17
rainnie,2018-09-25,18,9
rainnie,2018-09-25,19,4
rainnie,2018-09-25,20,9
rainnie,2018-09-25,21,3
rainnie,2018-09-25,22,2
rainnie,2018-09-25,23,0
rainnie,2018-09-26,0,1
rainnie,2018-09-26,1,0
rainnie,2018-09-26,2,0
rainnie,2018-09-26,3,0
rainnie,2018-09-26,4,0
rainnie,2018-09-26,5,0
rainnie,2018-09-26,6,2
rainnie,2018-09-26,7,9
rainnie,2018-09-26,8,19
rainnie,2018-09-26,9,8
rainnie,2018-09-26,10,4
rainnie,2018-09-26,11,4
rainnie,2018-09-26,12,5
rainnie,2018-09-26,13,7
rainnie,2018-09-26,14,3
rainnie,2018-09-26,15,4
rainnie,2018-09-26,16,7
rainnie,2018-09-26,17,4
rainnie,2018-09-26,18,3
rainnie,2018-09-26,19,3
rainnie,2018-09-26,20,0
rainnie,2018-09-26,21,1
rainnie,2018-09-26,22,0
rainnie,2018-09-26,23,1
rainnie,2018-09-27,0,0
rainnie,2018-09-27,1,0
rainnie,2018-09-27,2,0
rainnie,2018-09-27,3,0
rainnie,2018-09-27,4,0
rainnie,2018-09-27,5,1
rainnie,2018-09-27,6,4
rainnie,2018-09-27,7,6
rainnie,2018-09-27,8,19
rainnie,2018-09-27,9,10
rainnie,2018-09-27,10,5
rainnie,2018-09-27,11,1
rainnie,2018-09-27,12,2
rainnie,2018-09-27,13,2
rainnie,2018-09-27,14,4
rainnie,2018-09-27,15,7
rainnie,2018-09-27,16,8
rainnie,2018-09-27,17,13
rainnie,2018-09-27,18,2
rainnie,2018-09-27,19,12
rainnie,2018-09-27,20,4
rainnie,2018-09-27,21,5
rainnie,2018-09-27,22,2
rainnie,2018-09-27,23,2
rainnie,2018-09-28,0,3
rainnie,2018-09-28,1,0
rainnie,2018-09-28,2,0
rainnie,2018-09-28,3,0
rainnie,2018-09-28,4,0
rainnie,2018-09-28,5,1
rainnie,2018-09-28,6,4
rainnie,2018-09-28,7,5
rainnie,2018-09-28,8,20
rainnie,2018-09-28,9,16
rainnie,2018-09-28,10,2
rainnie,2018-09-28,11,7
rainnie,2018-09-28,12,7
rainnie,2018-09-28,13,3
rainnie,2018-09-28,14,7
rainnie,2018-09-28,15,4
rainnie,2018-09-28,16,13
rainnie,2018-09-28,17,12
rainnie,2018-09-28,18,6
rainnie,2018-09-28,19,5
rainnie,2018-09-28,20,5
rainnie,2018-09-28,21,0
rainnie,2018-09-28,22,2
rainnie,2018-09-28,23,2
rainnie,2018-09-29,0,2
rainnie,2018-09-29,1,0
rainnie,2018-09-29,2,2
rainnie,2018-09-29,3,0
rainnie,2018-09-29,4,0
rainnie,2018-09-29,5,0
rainnie,2018-09-29,6,1
rainnie,2018-09-29,7,2
rainnie,2018-09-29,8,6
rainnie,2018-09-29,9,3
rainnie,2018-09-29,10,4
rainnie,2018-09-29,11,3
rainnie,2018-09-29,12,4
rainnie,2018-09-29,13,10
rainnie,2018-09-29,14,6
rainnie,2018-09-29,15,5
rainnie,2018-09-29,16,17
rainnie,2018-09-29,17,32
rainnie,2018-09-29,18,11
rainnie,2018-09-29,19,7
rainnie,2018-09-29,20,7
rainnie,2018-09-29,21,6
rainnie,2018-09-29,22,7
rainnie,2018-09-29,23,2
rainnie,2018-09-30,0,0
rainnie,2018-09-30,1,2
rainnie,2018-09-30,2,2
rainnie,2018-09-30,3,0
rainnie,2018-09-30,4,0
rainnie,2018-09-30,5,1
rainnie,2018-09-30,6,1
rainnie,2018-09-30,7,1
rainnie,2018-09-30,8,4
rainnie,2018-09-30,9,6
rainnie,2018-09-30,10,4
rainnie,2018-09-30,11,3
rainnie,2018-09-30,12,2
rainnie,2018-09-30,13,4
rainnie,2018-09-30,14,5
rainnie,2018-09-30,15,11
rainnie,2018-09-30,16,5
rainnie,2018-09-30,17,3
rainnie,2018-09-30,18,9
rainnie,2018-09-30,19,1
rainnie,2018-09-30,20,3
rainnie,2018-09-30,21,0
rainnie,2018-09-30,22,2
rainnie,2018-09-30,23,1
rainnie,2018-10-01,0,1
rainnie,2018-10-01,1,0
rainnie,2018-10-01,2,0
rainnie,2018-10-01,3,0
rainnie,2018-10-01,4,0
rainnie,2018-10-01,5,0
rainnie,2018-10-01,6,6
rainnie,2018-10-01,7,9
rainnie,2018-10-01,8,54
rainnie,2018-10-01,9,22
rainnie,2018-10-01,10,8
rainnie,2018-10-01,11,8
rainnie,2018-10-01,12,17
rainnie,2018-10-01,13,14
rainnie,2018-10-01,14,8
rainnie,2018-10-01,15,5
rainnie,2018-10-01,16,19
rainnie,2018-10-01,17,18
rainnie,2018-10-01,18,5
rainnie,2018-10-01,19,6
rainnie,2018-10-01,20,3
rainnie,2018-10-01,21,5
rainnie,2018-10-01,22,1
rainnie,2018-10-01,23,0
rainnie,2018-10-02,0,1
rainnie,2018-10-02,1,1
rainnie,2018-10-02,2,0
rainnie,2018-10-02,3,0
rainnie,2018-10-02,4,0
rainnie,2018-10-02,5,1
rainnie,2018-10-02,6,3
rainnie,2018-10-02,7,7
rainnie,2018-10-02,8,40
rainnie,2018-10-02,9,22
rainnie,2018-10-02,10,11
rainnie,2018-10-02,11,9
rainnie,2018-10-02,12,3
rainnie,2018-10-02,13,6
rainnie,2018-10-02,14,5
rainnie,2018-10-02,15,2
rainnie,2018-10-02,16,11
rainnie,2018-10-02,17,10
rainnie,2018-10-02,18,3
rainnie,2018-10-02,19,2
rainnie,2018-10-02,20,4
rainnie,2018-10-02,21,2
rainnie,2018-10-02,22,2
rainnie,2018-10-02,23,0
rainnie,2018-10-03,0,1
rainnie,2018-10-03,1,0
rainnie,2018-10-03,2,0
rainnie,2018-10-03,3,0
rainnie,2018-10-03,4,0
rainnie,2018-10-03,5,0
rainnie,2018-10-03,6,1
rainnie,2018-10-03,7,3
rainnie,2018-10-03,8,10
rainnie,2018-10-03,9,3
rainnie,2018-10-03,10,6
rainnie,2018-10-03,11,2
rainnie,2018-10-03,12,1
rainnie,2018-10-03,13,5
rainnie,2018-10-03,14,4
rainnie,2018-10-03,15,3
rainnie,2018-10-03,16,1
rainnie,2018-10-03,17,6
rainnie,2018-10-03,18,3
rainnie,2018-10-03,19,2
rainnie,2018-10-03,20,1
rainnie,2018-10-03,21,1
rainnie,2018-10-03,22,1
rainnie,2018-10-03,23,2
rainnie,2018-10-04,0,1
rainnie,2018-10-04,1,0
rainnie,2018-10-04,2,0
rainnie,2018-10-04,3,0
rainnie,2018-10-04,4,1
rainnie,2018-10-04,5,1
rainnie,2018-10-04,6,4
rainnie,2018-10-04,7,12
rainnie,2018-10-04,8,38
rainnie,2018-10-04,9,16
rainnie,2018-10-04,10,8
rainnie,2018-10-04,11,4
rainnie,2018-10-04,12,9
rainnie,2018-10-04,13,13
rainnie,2018-10-04,14,10
rainnie,2018-10-04,15,12
rainnie,2018-10-04,16,17
rainnie,2018-10-04,17,16
rainnie,2018-10-04,18,3
rainnie,2018-10-04,19,6
rainnie,2018-10-04,20,6
rainnie,2018-10-04,21,2
rainnie,2018-10-04,22,3
rainnie,2018-10-04,23,2
rainnie,2018-10-05,0,2
rainnie,2018-10-05,1,0
rainnie,2018-10-05,2,1
rainnie,2018-10-05,3,0
rainnie,2018-10-05,4,1
rainnie,2018-10-05,5,0
rainnie,2018-10-05,6,5
rainnie,2018-10-05,7,15
rainnie,2018-10-05,8,28
